Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20251219|ARKX|264242|0|388835|B,Q,N
20251219|ARL|264|0|435|Q
20251219|ARLO|304071|458|465249|B,Q,N
20251219|ARLP|63891|1100|158724|Q,N
20251219|ARLU|100|0|1507|Q
20251219|ARM|1463821|273|2779421|B,Q,N
20251219|ARMG|48998|0|91511|B,Q,N
20251219|ARMK|374112|0|436651|B,Q,N
20251219|ARMN|432783|260|733438|B,Q,N
20251219|ARMP|8775|141|31209|Q,N
20251219|ARMU|3234|0|3795|Q,N
20251219|ARMW|765|0|1476|Q,N
20251219|AROC|140091|0|287530|B,Q,N
20251219|AROW|6714|300|26791|Q,N
20251219|ARP|5617|0|6481|Q
20251219|ARQ|123648|0|257023|B,Q,N
20251219|ARQQ|61405|78|112692|B,Q,N
20251219|ARQQW|29487|15086|45553|Q
20251219|ARQT|355192|30960|812974|B,Q,N
20251219|ARR|473851|16708|1214782|B,Q,N
20251219|ARRpC|7956|0|10817|Q
20251219|ARRY|780079|2654|2111884|B,Q,N
20251219|ARTL|30084|225|41599|Q,N
20251219|ARTNA|5819|334|24170|Q,N
20251219|ARTV|129778|2599|279792|Q,N
20251219|ARTW|4232|1|19798|B,Q,N
20251219|ARTY|153162|0|203871|B,Q,N
20251219|ARVN|105838|0|221259|Q,N
20251219|ARVR|90|0|91|Q
20251219|ARW|127788|307|171786|B,Q,N
20251219|ARWR|373214|0|649698|B,Q,N
20251219|ARX|161784|0|345946|B,Q,N
20251219|AS|365365|0|771352|B,Q,N
20251219|ASA|20865|0|56110|B,Q,N
20251219|ASAN|361731|48985|893739|B,Q,N
20251219|ASB|126832|0|467995|Q,N
20251219|ASBA|1683|0|6752|Q
20251219|ASBP|2531243|24050|4498457|Q,N
20251219|ASBpE|1700|0|4261|Q
20251219|ASBpF|700|0|1524|Q
20251219|ASC|75368|618|153370|B,Q,N
20251219|ASCE|2803|0|3045|Q
20251219|ASCI|84|0|2711|Q
20251219|ASEA|41654|0|65883|B,Q,N
20251219|ASG|43760|0|93930|Q,N
20251219|ASGI|25626|0|60653|B,Q,N
20251219|ASGM|587|0|835|Q
20251219|ASGN|84167|0|117683|B,Q,N
20251219|ASH|113070|9358|165771|B,Q,N
20251219|ASHR|1374265|0|3963618|B,Q,N
20251219|ASHS|502|0|4244|Q,N
20251219|ASIA|9|0|30|Q
20251219|ASIC|12130|0|27607|Q,N
20251219|ASIX|143106|63|230331|B,Q,N
20251219|ASLE|64583|30838|185233|Q,N
20251219|ASLV|1116|0|1116|Q
20251219|ASM|544443|5217|2314493|B,Q,N
20251219|ASMB|30389|0|66156|B,Q,N
20251219|ASMF|733|0|1456|Q,N
20251219|ASMG|8905|0|15269|Q,N
20251219|ASMH|3|0|30|Q
20251219|ASML|235866|4920|499701|B,Q,N
20251219|ASND|102543|20|438235|B,Q,N
20251219|ASNS|619362|86541|1116749|B,Q,N
20251219|ASO|652581|7|836770|B,Q,N
20251219|ASPC|5751|200|15790|B,Q,N
20251219|ASPCU|5|0|35|Q
20251219|ASPI|699591|200|2075682|B,Q,N
20251219|ASPN|242473|10|634354|B,Q,N
20251219|ASPS|4145|0|12691|B,Q,N
20251219|ASPSZ|1000|0|4517|Q
20251219|ASR|13361|111|20614|B,Q,N
20251219|ASRT|62730|0|197382|B,Q,N
20251219|ASRV|909|0|4227|Q
20251219|ASST|11240132|80648|31695582|B,Q,N
20251219|ASTC|6584|693|13812|Q,N
20251219|ASTE|14075|0|37802|Q,N
20251219|ASTH|105331|0|185398|B,Q,N
20251219|ASTI|1337222|13920|2616072|B,Q,N
20251219|ASTL|82429|0|301557|Q,N
20251219|ASTLW|230|0|16918|Q
20251219|ASTS|2439200|18245|6578665|B,Q,N
20251219|ASTX|383801|0|691646|B,Q,N
20251219|ASUR|9278|0|15694|B,Q,N
20251219|ASX|917198|5923|1568311|B,Q,N
20251219|ASYS|19055|2300|77102|B,Q,N
20251219|ATAI|431163|4810|1728795|B,Q,N
20251219|ATAT|101385|0|231840|B,Q,N
20251219|ATCH|1367404|9550|2215190|B,Q,N
20251219|ATEC|244429|0|535449|B,Q,N
20251219|ATEN|145276|0|233868|B,Q,N
20251219|ATER|39755|0|72074|B,Q,N
20251219|ATEX|17622|0|39170|B,Q,N
20251219|ATFV|30611|0|45274|Q,N
20251219|ATGE|73037|0|118826|B,Q,N
20251219|ATGL|774|2|1330|B,Q
20251219|ATHA|333966|2511|679477|B,Q,N
20251219|ATHE|117|0|3829|Q
20251219|ATHM|131293|100|253369|B,Q,N
20251219|ATHpA|1896|0|7762|Q
20251219|ATHpB|7061|0|31189|Q,N
20251219|ATHpD|14731|0|44571|B,Q
20251219|ATHpE|15136|0|32816|Q
20251219|ATHR|2105|3|2914|Q,N
20251219|ATHS|5240|0|8700|B,Q
20251219|ATI|270376|0|520951|B,Q,N
20251219|ATII|11|0|1607|Q
20251219|ATKR|82931|950|164655|B,Q,N
20251219|ATLC|17175|0|24171|Q,N
20251219|ATLCL|16284|0|21747|Q
20251219|ATLCP|418|0|1878|Q,N
20251219|ATLCZ|13298|0|14360|Q,N
20251219|ATLN|11670|203|19912|Q,N
20251219|ATLO|2375|0|5387|Q,N
20251219|ATLX|119349|0|368815|B,Q,N
20251219|ATMP|13176|0|18259|Q,N
20251219|ATMU|818141|0|1009659|B,Q,N
20251219|ATNI|10272|0|26597|B,Q
20251219|ATNM|63019|0|113995|Q,N
20251219|ATO|178379|4457|302682|B,Q,N
20251219|ATOM|107415|2639|229221|Q,N
20251219|ATON|80787|6084|185951|B,Q,N
20251219|ATOS|106461|0|493093|Q,N
20251219|ATPC|2962851|695298|5928099|B,Q,N
20251219|ATR|114946|2444|265502|B,Q,N
20251219|ATRA|11121|134|29342|B,Q,N
20251219|ATRC|54595|0|77128|Q,N
20251219|ATRO|176756|0|374369|B,Q,N
20251219|ATS|21316|0|34554|B,Q,N
20251219|ATTR|274|0|274|Q
20251219|ATXG|164|0|8166|Q
20251219|ATXS|62953|0|321980|B,Q,N
20251219|ATYR|677783|0|1352274|B,Q,N
20251219|AU|462267|4661|689678|B,Q,N
20251219|AUAU|609|0|845|Q
20251219|AUB|443802|0|480592|Q,N
20251219|AUBN|45|0|210|B,Q,N
20251219|AUBpA|7223|0|27730|Q
20251219|AUDC|11306|0|43086|Q,N
20251219|AUGM|23|0|23|Q
20251219|AUGO|193174|0|432224|B,Q,N
20251219|AUID|141012|0|274504|B,Q,N
20251219|AUMI|4189|0|7215|Q,N
20251219|AUNA|11507|0|41107|Q
20251219|AUPH|145132|4356|375121|B,Q,N
20251219|AUR|2002528|0|4634964|B,Q,N
20251219|AURA|25496|0|30388|Q,N
20251219|AURE|13964|0|24668|Q
20251219|AUROW|2262|0|5060|Q
20251219|AURU|3326|0|4375|Q
20251219|AUSF|67182|0|80003|Q,N
20251219|AUST|13712|0|61413|B,Q,N
20251219|AUTL|265051|0|968898|B,Q,N
20251219|AUUD|13320|0|19877|B,Q
20251219|AVA|91591|290|204349|B,Q,N
20251219|AVAH|94469|4642|518057|B,Q,N
20251219|AVAL|13328|0|51345|Q,N
20251219|AVAV|322462|2145|487906|B,Q,N
20251219|AVB|233132|183|311668|B,Q,N
20251219|AVBC|17535|0|40457|Q,N
20251219|AVBH|5886|0|32112|Q,N
20251219|AVBP|52904|0|154563|B,Q,N
20251219|AVD|63684|0|175982|Q,N
20251219|AVDE|298985|0|462187|B,Q,N
20251219|AVDL|75414|1000|3334132|B,Q,N
20251219|AVDS|4422|0|8922|Q,N
20251219|AVDV|419881|18|576922|B,Q,N
20251219|AVEE|2628|0|6470|Q
20251219|AVEM|533128|0|757287|B,Q,N
20251219|AVES|15120|0|44030|Q,N
20251219|AVGB|480|0|551|Q
20251219|AVGE|17986|0|39059|Q,N
20251219|AVGG|54428|1250|166875|B,Q,N
20251219|AVGO|9032009|46567|21393248|B,Q,N
20251219|AVGU|34977|0|71037|B,Q,N
20251219|AVGV|22393|0|26109|B,Q,N
20251219|AVGW|8034|0|24677|B,Q,N
20251219|AVGX|357219|2920|810160|B,Q,N
20251219|AVIE|180|0|308|Q
20251219|AVIG|112689|0|153491|Q,N
20251219|AVIR|37616|0|93227|Q,N
20251219|AVIV|41532|0|58124|Q,N
20251219|AVK|26019|0|63611|B,Q,N
20251219|AVL|171026|0|429202|B,Q,N
20251219|AVLC|27707|0|33135|Q,N
20251219|AVLV|476489|0|549497|B,Q,N
20251219|AVMA|3252|0|8471|Q,N
20251219|AVMC|13118|0|14729|Q,N
20251219|AVMU|34539|0|34717|Q
20251219|AVMV|26908|0|36769|Q,N
20251219|AVNM|143574|0|158632|B,Q,N
20251219|AVNS|116229|0|181020|Q,N
20251219|AVNT|83635|3302|224893|Q,N
20251219|AVNV|1387|0|12019|Q,N
20251219|AVNW|20366|0|61270|Q,N
20251219|AVO|375073|0|694325|B,Q,N
20251219|AVPT|109151|1766|289418|Q,N
20251219|AVR|92630|2260|137827|B,Q,N
20251219|AVRE|18588|0|57510|Q,N
20251219|AVS|253906|0|464035|Q,N
20251219|AVSC|75344|0|122434|B,Q,N
20251219|AVSD|380|0|874|Q
20251219|AVSE|602|0|2219|Q
20251219|AVSF|22575|0|58516|Q
20251219|AVSU|2701|0|6394|Q
20251219|AVT|224861|1125|377465|B,Q,N
20251219|AVTR|1540327|2010|3117060|B,Q,N
20251219|AVTX|125534|0|175342|Q,N
20251219|AVUQ|7357|0|8567|Q
20251219|AVUS|172606|0|222908|Q,N
20251219|AVUV|332577|0|484738|B,Q,N
20251219|AVX|35358|75|88150|B,Q
20251219|AVXC|4899|0|6711|B,Q,N
20251219|AVXL|521752|1200|1021932|B,Q,N
20251219|AVXX|15947|0|28599|B,Q,N
20251219|AVY|122393|149|212110|Q,N
20251219|AWAY|35|0|2046|Q
20251219|AWEG|154|0|154|Q
20251219|AWF|41860|66|137729|B,Q,N
20251219|AWI|51790|0|99590|Q,N
20251219|AWK|332839|9329|497462|B,Q,N
20251219|AWP|104553|0|157694|Q,N
20251219|AWR|68723|7|100763|B,Q,N
20251219|AWRE|912|0|4507|Q,N
20251219|AWX|365|0|1348|Q
20251219|AX|108314|0|135728|B,Q,N
20251219|AXG|29222|0|133912|B,Q,N
20251219|AXGN|122220|0|202252|Q,N
20251219|AXIA|276432|0|611193|Q,N
20251219|AXIAp|10677|0|18407|Q,N
20251219|AXIL|17426|0|31585|B,Q,N
20251219|AXIN|6|0|115|Q
20251219|AXL|266261|0|644421|B,Q,N
20251219|AXON|515253|1026|640947|B,Q,N
20251219|AXP|738664|0|1417875|B,Q,N
20251219|AXR|1005|0|4092|Q,N
20251219|AXS|75855|0|140321|B,Q,N
20251219|AXSM|152819|11489|295860|B,Q,N
20251219|AXSpE|9953|0|18325|Q,N
20251219|AXTA|582723|1163|1421986|B,Q,N
20251219|AXTI|598643|0|1509959|B,Q,N
20251219|AXUP|7159|0|16111|B,Q,N
20251219|AYI|56106|32|90385|B,Q,N
20251219|AYTU|11537|0|72433|Q,N
20251219|AZ|62756|8027|165563|B,Q,N
20251219|AZI|18593897|4275523|35214610|B,Q,N
20251219|AZN|886076|8044|2086539|B,Q,N
20251219|AZNH|125|0|230|Q,N
20251219|AZO|29531|1|66214|B,Q,N
20251219|AZTA|159084|0|227042|B,Q,N
20251219|AZTD|100|0|202|Q
20251219|AZTR|233538|0|384760|B,Q,N
20251219|AZYY|4780|0|5340|Q
20251219|AZZ|24908|0|37671|B,Q,N
20251219|B|1599830|8927|4039716|B,Q,N
20251219|BA|1520368|1561|3698904|B,Q,N
20251219|BAB|125888|0|156165|B,Q,N
20251219|BABA|1559909|161|2960140|B,Q,N
20251219|BABO|4878|0|16646|B,Q,N
20251219|BABW|913|0|1690|Q,N
20251219|BABX|91203|0|147455|B,Q,N
20251219|BAC|5331264|15551|11288441|B,Q,N
20251219|BACpB|15357|100|27321|Q
20251219|BACpE|3708|0|20440|Q,N
20251219|BACpK|9487|0|18258|Q
20251219|BACpL|5920|0|7337|Q,N
20251219|BACpM|28409|636|83732|Q,N
20251219|BACpN|37065|1190|106734|Q
20251219|BACpO|15145|0|59402|Q,N
20251219|BACpP|12923|0|36358|Q,N
20251219|BACpQ|36603|589|74960|Q,N
20251219|BACpS|11826|0|40071|Q
20251219|BACQ|56237|51|166775|B,Q,N
20251219|BACQR|4940|0|5100|Q
20251219|BAER|19373|0|56948|Q,N
20251219|BAERW|23824|0|24326|Q
20251219|BAFE|35197|0|104867|Q
20251219|BAFN|426|0|434|Q
20251219|BAGY|257|0|1027|Q,N
20251219|BAH|630500|850|1172328|B,Q,N
20251219|BAI|727819|13047|941999|B,Q,N
20251219|BAIG|100997|0|278296|B,Q,N
20251219|BAK|171497|2900|258972|B,Q,N
20251219|BALI|79678|0|138226|B,Q,N
20251219|BALL|587069|92|854776|B,Q,N
20251219|BALQ|1017|0|1034|Q
20251219|BALT|101092|0|171049|B,Q,N
20251219|BALY|21369|0|23137|B,Q,N
20251219|BAM|359071|0|637013|B,Q,N
20251219|BAMA|4704|0|6345|Q
20251219|BAMB|2250|24|3792|B,Q
20251219|BAMD|2178|0|6754|Q
20251219|BAMG|6062|0|8938|Q
20251219|BAMO|300|0|2442|Q
20251219|BAMU|4405|0|7927|Q
20251219|BAMV|2344|500|4677|Q
20251219|BAMY|1532|0|2832|Q
20251219|BANC|461795|0|676042|B,Q,N
20251219|BANCpF|6357|0|27832|Q
20251219|BAND|30285|97|57933|B,Q,N
20251219|BANF|17532|0|40376|B,Q,N
20251219|BANFP|801|0|801|Q
20251219|BANL|761|0|2707|Q
20251219|BANR|22104|3|55958|Q,N
20251219|BANX|3738|0|12719|B,Q,N
20251219|BAOS|1618|0|2075|Q
20251219|BAP|73306|43|159803|B,Q,N
20251219|BApA|112728|0|175651|Q,N
20251219|BAPR|794|0|1851|Q
20251219|BAR|325571|100|409195|B,Q,N
20251219|BARK|227148|0|370454|Q,N
20251219|BASG|58167|0|98148|Q
20251219|BASV|42996|0|42997|B,Q
20251219|BATL|5761|0|27896|Q,N
20251219|BATRA|9259|0|21694|Q,N
20251219|BATRK|42843|268|68880|Q,N
20251219|BATT|17444|0|93041|Q,N
20251219|BAUG|1156|0|2862|Q
20251219|BAX|2859632|9498|3946373|B,Q,N
20251219|BB|6485027|892285|15950082|B,Q,N
20251219|BBAG|4368|0|26228|Q,N
20251219|BBAI|43158737|53772|149238887|B,Q,N
20251219|BBAI/WS|23893|0|66850|Q
20251219|BBAR|124217|400|247922|B,Q,N
20251219|BBAX|77278|0|133288|B,Q,N
20251219|BBB|2|0|434|Q
20251219|BBBI|12576|0|18984|Q
20251219|BBBL|1|0|3|Q
20251219|BBBS|3112|0|8419|Q
20251219|BBBY|193630|1860|496288|B,Q,N
20251219|BBBY/WS|17268|0|37965|Q
20251219|BBC|30423|0|34284|Q
20251219|BBCA|125791|0|187935|Q,N
20251219|BBCB|558|0|1389|Q
20251219|BBCP|8870|0|28086|Q,N
20251219|BBD|6876104|11450|12472876|B,Q,N
20251219|BBDC|175731|819|406405|B,Q,N
20251219|BBDO|8928|0|14130|Q
20251219|BBEM|309|0|502|Q
20251219|BBEU|24811|0|172776|Q,N
20251219|BBGI|19918|0|45043|B,Q,N
20251219|BBH|834|0|1891|B,Q,N
20251219|BBHL|5822|0|28533|Q
20251219|BBHM|16678|0|103261|Q
20251219|BBHY|13400|0|18449|Q
20251219|BBIB|1121|0|1140|Q
20251219|BBIN|10437|66|42173|Q
20251219|BBIO|297256|34531|572947|B,Q,N
20251219|BBJP|335451|0|510005|B,Q,N
20251219|BBLB|18|0|57|Q
20251219|BBLG|1257|0|6167|B,Q
20251219|BBLU|26133|0|38365|Q,N
20251219|BBMC|7315|0|11677|Q
20251219|BBN|50088|0|249228|Q,N
20251219|BBNX|189200|108034|259935|B,Q,N
20251219|BBOT|73497|8693|90062|Q,N
20251219|BBP|264|0|1371|Q
20251219|BBRE|7151|0|12074|Q,N
20251219|BBSC|1019|0|3178|Q
20251219|BBSI|17174|0|34113|B,Q,N
20251219|BBT|110707|0|160969|Q,N
20251219|BBU|1594|0|3550|Q,N
20251219|BBUC|11325|0|15570|Q
20251219|BBUS|114166|0|163030|Q,N
20251219|BBVA|135860|2199|523259|B,Q,N
20251219|BBW|63947|2|88672|B,Q,N
20251219|BBWI|475045|1686|1688061|B,Q,N
20251219|BBY|900874|45|1239033|B,Q,N
20251219|BBYY|689|0|978|B,Q
20251219|BC|149792|0|228476|B,Q,N
20251219|BCAB|287421|291|608179|B,Q,N
20251219|BCAL|23314|0|82221|Q,N
20251219|BCAR|2|0|2|Q
20251219|BCARW|2|0|2|Q
20251219|BCAT|208834|0|417309|B,Q,N
20251219|BCAX|119157|0|132938|B,Q,N
20251219|BCBP|5175|0|13941|Q,N
20251219|BCC|139393|5878|268123|B,Q,N
20251219|BCCC|5727|0|7795|Q,N
20251219|BCD|17100|0|21552|Q,N
20251219|BCDA|5286|0|33451|Q
20251219|BCDF|264|0|276|Q
20251219|BCE|314679|569|564607|B,Q,N
20251219|BCFN|1630|0|1877|Q,N
20251219|BCG|1185|0|4897|B,Q
20251219|BCGD|2949|0|4719|Q
20251219|BCH|30676|0|43767|Q,N
20251219|BCHI|4|0|73|Q
20251219|BCHP|6700|0|8196|Q
20251219|BCI|413193|0|492142|B,Q,N
20251219|BCIC|14149|758|49035|Q,N
20251219|BCIL|2655|0|9510|Q
20251219|BCLO|204|0|677|Q
20251219|BCML|3400|0|5550|Q,N
20251219|BCO|27189|0|63888|Q,N
20251219|BCOR|6|0|197|Q
20251219|BCpC|1017|0|5731|Q
20251219|BCPC|22691|33|44154|Q,N
20251219|BCRX|604147|0|1404806|B,Q,N
20251219|BCS|1160216|6254|2104615|B,Q,N
20251219|BCSF|162736|0|387030|B,Q,N
20251219|BCSM|3173|0|3523|B,Q
20251219|BCSS|4|0|5114|Q
20251219|BCTK|15095|0|28325|Q,N
20251219|BCTX|5507|0|13163|Q,N
20251219|BCUS|2674|0|4846|Q
20251219|BCV|194|0|9705|Q,N
20251219|BCX|48349|0|104282|B,Q,N
20251219|BCYC|27074|0|77896|B,Q,N
20251219|BDBT|94092|0|114400|Q
20251219|BDC|46646|5|129748|Q,N
20251219|BDCIU|1000|0|1200|Q
20251219|BDCX|311|0|340|Q
20251219|BDCZ|200|0|237|Q
20251219|BDEC|7001|0|10742|Q,N
20251219|BDGS|434|0|1548|Q
20251219|BDJ|164516|4257|314252|B,Q,N
20251219|BDL|103|0|111|Q
20251219|BDMD|12415|0|53111|Q
20251219|BDMDW|190|0|190|Q
20251219|BDN|1288522|0|3436409|Q,N
20251219|BDRX|88787|7133|172264|B,Q,N
20251219|BDRY|2752|0|15929|Q
20251219|BDSX|36686|159|135895|Q,N
20251219|BDTX|215139|0|400740|B,Q,N
20251219|BDVG|480|0|658|Q
20251219|BDVL|194189|0|226060|Q,N
20251219|BDX|413753|175|771705|B,Q,N
20251219|BDYN|251299|0|396456|Q,N
20251219|BE|2989212|1209|7098561|B,Q,N
20251219|BEAG|3174|0|8193|Q
20251219|BEAM|305498|2709|455079|B,Q,N
20251219|BEAT|3489782|530883|5955008|B,Q,N
20251219|BEATW|7022|806|10279|Q
20251219|BEBE/U|8553|0|457884|Q
20251219|BEDY|29|0|5989|Q
20251219|BEDZ|6988|0|6991|Q
20251219|BEEM|32432|1743|86973|Q,N
20251219|BEEP|6467|0|16132|Q,N
20251219|BEEX|2|0|6|Q
20251219|BEEZ|18|0|20|Q
20251219|BEG|19761|0|23031|Q
20251219|BEGS|2722|1|3146|Q
20251219|BEKE|541662|6729|1256927|B,Q,N
20251219|BELFA|1398|0|2004|Q,N
20251219|BELFB|30163|0|54839|B,Q,N
20251219|BELT|101|0|103|Q
20251219|BEMB|69|0|79|Q
20251219|BEN|486240|3158|744796|B,Q,N
20251219|BENF|193813|4573|336910|B,Q,N
20251219|BENFW|46326|29926|100044|Q,N
20251219|BENJ|2918|0|8024|Q
20251219|BEP|34556|0|227302|Q,N
20251219|BEPC|219598|0|364860|B,Q,N
20251219|BEPH|3838|0|9607|Q
20251219|BEPI|1903|0|3799|Q
20251219|BEPJ|758|0|1436|B,Q
20251219|BEPpA|5978|0|10212|Q,N
20251219|BERZ|598265|128659|856398|B,Q,N
20251219|BESF|12|0|63|Q
20251219|BETA|122612|0|227635|B,Q,N
20251219|BETE|406|0|7448|Q
20251219|BETH|716|0|901|Q
20251219|BETR|152522|0|282101|B,Q,N
20251219|BETRW|800|0|2450|Q
20251219|BETZ|4045|0|20042|Q
20251219|BEX|233533|0|501651|B,Q,N
20251219|BF/A|20309|0|30485|Q,N
20251219|BFAM|56159|141|148645|B,Q,N
20251219|BF/B|1165478|0|1583998|B,Q,N
20251219|BFC|10770|0|17565|Q,N
20251219|BFEB|1921|0|2886|Q
20251219|BFH|180343|0|213176|B,Q,N
20251219|BFHpA|5500|0|9363|Q
20251219|BFIN|2794|0|5293|Q,N
20251219|BFIX|1628|0|1633|Q
20251219|BFK|16157|0|71647|Q,N
20251219|BFLY|803658|0|1889670|B,Q,N
20251219|BFLY/WS|16401|2700|26896|Q
20251219|BFOC|100|0|100|Q
20251219|BFOR|5412|0|5883|B,Q
20251219|BFRG|35094|0|63305|Q,N
20251219|BFRGW|4100|100|7100|Q
20251219|BFRI|11094|0|30475|Q,N
20251219|BFRZ|5522|0|8863|Q
20251219|BFS|11519|0|16210|Q,N
20251219|BFSpD|680|0|1821|Q,N
20251219|BFSpE|1669|0|3231|Q
20251219|BFST|17972|144|30047|B,Q,N
20251219|BFZ|25568|0|61350|Q,N
20251219|BG|223435|46|323658|B,Q,N
20251219|BGB|27852|3109|77552|Q,N
20251219|BGC|445923|1968|1062193|B,Q,N
20251219|BGDV|207|0|287|Q
20251219|BGH|15066|0|54026|Q
20251219|BGI|12871|1500|23837|Q,N
20251219|BGIG|6895|0|16376|Q
20251219|BGIN|10434|414|16361|B,Q
20251219|BGL|90410|2440|237132|B,Q,N
20251219|BGLC|2133|0|11184|Q,N
20251219|BGLD|7641|0|11339|B,Q,N
20251219|BGLWW|6001|2000|14286|Q
20251219|BGM|199|0|3219|Q
20251219|BGMS|2969|0|7663|B,Q,N
20251219|BGR|27464|0|77335|Q,N
20251219|BGRN|2634|53|12140|Q
20251219|BGRO|2|0|9|Q
20251219|BGS|335865|5|627533|Q,N
20251219|BGSF|14609|0|24989|Q,N
20251219|BGSI|1302|0|3904|Q,N
20251219|BGT|42706|0|117197|B,Q,N
20251219|BGX|10476|0|38250|B,Q,N
20251219|BGY|38332|0|86249|Q
20251219|BH|10544|0|16292|B,Q,N
20251219|BH/A|7762|0|12483|B,Q,N
20251219|BHAT|6688|0|19048|B,Q
20251219|BHB|11982|0|27413|B,Q,N
20251219|BHC|187186|0|751044|B,Q,N
20251219|BHE|61934|0|167910|B,Q,N
20251219|BHF|52499|68|234397|Q,N
20251219|BHFAL|28882|100|113048|Q,N
20251219|BHFAM|68881|0|147006|B,Q,N
20251219|BHFAN|35028|1778|110937|B,Q
20251219|BHFAO|16813|0|41397|Q,N
20251219|BHFAP|12358|1760|37240|Q
20251219|BHK|84482|0|151382|Q,N
20251219|BHM|975|0|1635|Q
20251219|BHP|521161|54|1153636|B,Q,N
20251219|BHR|129017|0|370348|B,Q,N
20251219|BHRB|52192|0|66114|Q,N
20251219|BHRpB|2181|0|5700|Q
20251219|BHRpD|554|0|2121|Q,N
20251219|BHST|6116|0|18348|Q,N
20251219|BHV|107|0|409|Q,N
20251219|BHVN|220979|1399|791225|B,Q,N
20251219|BHYB|18|0|54|Q
20251219|BIAF|4135|0|33565|B,Q
20251219|BIB|4006|300|5754|Q,N
20251219|BIBL|5414|0|11772|Q,N
20251219|BIDD|7640|0|15324|Q,N
20251219|BIDG|449|0|449|Q
20251219|BIDU|347004|1292|903437|B,Q,N
20251219|BIGY|3063|0|6663|Q,N
20251219|BIIB|854772|0|1247752|B,Q,N
20251219|BIL|3233021|4655|6202504|B,Q,N
20251219|BILI|151732|0|423318|B,Q,N
20251219|BILL|518754|0|870449|B,Q,N
20251219|BILS|219336|5594|311488|B,Q,N
20251219|BILT|1447|20|7815|Q
20251219|BILZ|8085|0|150795|Q,N
20251219|BINC|577673|0|1081364|B,Q,N
20251219|BINT|7520|0|9475|Q,N
20251219|BINV|13694|100|23526|Q
20251219|BIO|24578|0|86210|B,Q,N
20251219|BIOA|68058|0|319833|B,Q,N
20251219|BIOX|239090|0|596094|B,Q,N
20251219|BIP|42281|0|163559|Q,N
20251219|BIPC|65907|0|131093|B,Q,N
20251219|BIPH|4423|0|10295|Q
20251219|BIPI|3733|1199|12429|Q
20251219|BIPJ|879|0|1805|Q
20251219|BIPpA|2720|0|5076|Q
20251219|BIPpB|538|0|8847|Q
20251219|BIRD|7740|50|45083|B,Q,N
20251219|BIRK|1211284|8257|2181466|B,Q,N
20251219|BIS|3244|0|5599|Q
20251219|BIT|49950|2659|192670|Q,N
20251219|BITB|155800|0|452133|B,Q,N
20251219|BITC|989|0|1851|Q
20251219|BITF|7388567|25542|23351656|B,Q,N
20251219|BITI|587959|0|1092705|B,Q,N
20251219|BITK|83|0|1955|Q
20251219|BITO|12384051|12204|17945054|B,Q,N
20251219|BITQ|66939|0|99442|B,Q,N
20251219|BITS|930|0|1949|Q
20251219|BITU|1055568|31978|1543674|B,Q,N
20251219|BITW|11747|3088|70046|Q
20251219|BITX|1811572|9653|4201172|B,Q,N
20251219|BITY|894|0|3360|Q,N
20251219|BIV|984373|500|1385531|B,Q,N
20251219|BIVI|9227|0|35180|B,Q,N
20251219|BIXI|171|0|1385|Q
20251219|BIYA|85410|0|171695|Q,N
20251219|BIZD|1675999|13744|2280503|B,Q,N
20251219|BJ|336064|222|530880|B,Q,N
20251219|BJAN|2384|0|5687|Q,N
20251219|BJDX|19424|100|84330|B,Q
20251219|BJK|401|0|827|Q
20251219|BJRI|63363|0|99846|Q,N
20251219|BJUL|1321|0|9350|Q
20251219|BJUN|74|0|507|Q
20251219|BK|360360|1|1370025|B,Q,N
20251219|BKAG|11847|154|42762|Q,N
20251219|BKCH|30683|0|44310|B,Q,N
20251219|BKCI|844|0|3441|Q
20251219|BKD|410003|0|831464|B,Q,N
20251219|BKDV|130850|0|173984|Q
20251219|BKE|123739|0|191935|Q,N
20251219|BKEM|243|0|629|Q,N
20251219|BKF|1802|0|2641|Q
20251219|BKGI|21127|0|164094|Q,N
20251219|BKH|162834|75|396395|B,Q,N
20251219|BKHAU|3|0|3|Q
20251219|BKHY|3333|0|16937|Q
20251219|BKIE|7987|0|17160|B,Q,N
20251219|BKKT|201685|0|473395|B,Q,N
20251219|BKKT/WS|3725|0|7423|Q
20251219|BKLC|45943|0|73251|B,Q,N
20251219|BKLN|4070636|0|5059108|B,Q,N
20251219|BKMC|32411|0|35607|Q
20251219|BKN|11134|0|31072|Q
20251219|BKNG|13833|1|115274|B,Q,N
20251219|BKNU|298|0|947|Q
20251219|BKpK|4431|0|18925|Q,N
20251219|BKR|891500|5797|2016239|B,Q,N
20251219|BKSE|4991|0|5005|Q
20251219|BKSY|277678|501|572750|B,Q,N
20251219|BKSY/WS|20966|19017|48620|Q
20251219|BKT|40405|0|124570|Q
20251219|BKTI|10204|0|18788|B,Q,N
20251219|BKU|51517|0|244960|B,Q,N
20251219|BKV|166549|100|332349|B,Q,N
20251219|BKYI|108895|0|178123|B,Q,N
20251219|BL|51477|0|159933|B,Q,N
20251219|BLBD|31423|0|101749|Q,N
20251219|BLBX|14297|0|24574|B,Q,N
20251219|BLCN|3544|0|13820|Q
20251219|BLCO|119917|0|194137|Q,N
20251219|BLCR|484|0|598|Q
20251219|BLCV|9535|0|14616|Q
20251219|BLD|162853|0|208565|B,Q,N
20251219|BLDG|358|0|4515|Q
